latitude,longitude,station_name,source_file
45.82967,-129.74633,"Axial Base Deep Profiler - 1000 m E,Axial Base Shallow Profiler - 550 m E",Cabled-10_AT4212_Discrete_Summary.csv
45.82967,-129.74633,"Axial Base Deep Profiler - 1000 m E,Axial Base Shallow Profiler - 550 m E",Cabled-10_AT4212_Discrete_Summary.csv
45.82967,-129.74633,"Axial Base Deep Profiler - 1000 m E,Axial Base Shallow Profiler - 550 m E",Cabled-10_AT4212_Discrete_Summary.csv
45.82967,-129.74633,"Axial Base Deep Profiler - 1000 m E,Axial Base Shallow Profiler - 550 m E",Cabled-10_AT4212_Discrete_Summary.csv
45.82967,-129.74633,"Axial Base Deep Profiler - 1000 m E,Axial Base Shallow Profiler - 550 m E",Cabled-10_AT4212_Discrete_Summary.csv
45.82967,-129.74633,"Axial Base Deep Profiler - 1000 m E,Axial Base Shallow Profiler - 550 m E",Cabled-10_AT4212_Discrete_Summary.csv
45.82967,-129.74633,"Axial Base Deep Profiler - 1000 m E,Axial Base Shallow Profiler - 550 m E",Cabled-10_AT4212_Discrete_Summary.csv
45.82967,-129.74633,"Axial Base Deep Profiler - 1000 m E,Axial Base Shallow Profiler - 550 m E",Cabled-10_AT4212_Discrete_Summary.csv
45.82967,-129.74633,"Axial Base Deep Profiler - 1000 m E,Axial Base Shallow Profiler - 550 m E",Cabled-10_AT4212_Discrete_Summary.csv
45.82967,-129.74633,"Axial Base Deep Profiler - 1000 m E,Axial Base Shallow Profiler - 550 m E",Cabled-10_AT4212_Discrete_Summary.csv
45.82967,-129.74633,"Axial Base Deep Profiler - 1000 m E,Axial Base Shallow Profiler - 550 m E",Cabled-10_AT4212_Discrete_Summary.csv
45.82967,-129.74633,"Axial Base Deep Profiler - 1000 m E,Axial Base Shallow Profiler - 550 m E",Cabled-10_AT4212_Discrete_Summary.csv
45.82967,-129.74633,"Axial Base Deep Profiler - 1000 m E,Axial Base Shallow Profiler - 550 m E",Cabled-10_AT4212_Discrete_Summary.csv
45.82967,-129.74633,"Axial Base Deep Profiler - 1000 m E,Axial Base Shallow Profiler - 550 m E",Cabled-10_AT4212_Discrete_Summary.csv
45.82967,-129.74633,"Axial Base Deep Profiler - 1000 m E,Axial Base Shallow Profiler - 550 m E",Cabled-10_AT4212_Discrete_Summary.csv
45.82967,-129.74633,"Axial Base Deep Profiler - 1000 m E,Axial Base Shallow Profiler - 550 m E",Cabled-10_AT4212_Discrete_Summary.csv
45.82967,-129.74633,"Axial Base Deep Profiler - 1000 m E,Axial Base Shallow Profiler - 550 m E",Cabled-10_AT4212_Discrete_Summary.csv
45.82967,-129.74633,"Axial Base Deep Profiler - 1000 m E,Axial Base Shallow Profiler - 550 m E",Cabled-10_AT4212_Discrete_Summary.csv
45.82967,-129.74633,"Axial Base Deep Profiler - 1000 m E,Axial Base Shallow Profiler - 550 m E",Cabled-10_AT4212_Discrete_Summary.csv
45.82967,-129.74633,"Axial Base Deep Profiler - 1000 m E,Axial Base Shallow Profiler - 550 m E",Cabled-10_AT4212_Discrete_Summary.csv
45.82967,-129.74633,"Axial Base Deep Profiler - 1000 m E,Axial Base Shallow Profiler - 550 m E",Cabled-10_AT4212_Discrete_Summary.csv
45.82967,-129.74633,"Axial Base Deep Profiler - 1000 m E,Axial Base Shallow Profiler - 550 m E",Cabled-10_AT4212_Discrete_Summary.csv
45.82967,-129.74633,"Axial Base Deep Profiler - 1000 m E,Axial Base Shallow Profiler - 550 m E",Cabled-10_AT4212_Discrete_Summary.csv
45.82967,-129.74633,"Axial Base Deep Profiler - 1000 m E,Axial Base Shallow Profiler - 550 m E",Cabled-10_AT4212_Discrete_Summary.csv
45.82967,-129.74633,"Axial Base Deep Profiler - 1000 m E,Axial Base Shallow Profiler - 550 m E",Cabled-10_AT4212_Discrete_Summary.csv
45.82967,-129.74633,"Axial Base Deep Profiler - 1000 m E,Axial Base Shallow Profiler - 550 m E",Cabled-10_AT4212_Discrete_Summary.csv
45.82967,-129.74633,"Axial Base Deep Profiler - 1000 m E,Axial Base Shallow Profiler - 550 m E",Cabled-10_AT4212_Discrete_Summary.csv
45.82967,-129.74633,"Axial Base Deep Profiler - 1000 m E,Axial Base Shallow Profiler - 550 m E",Cabled-10_AT4212_Discrete_Summary.csv
44.51531,-125.39,Slope Base Junction Box LJ01A,Cabled-10_AT4212_Discrete_Summary.csv
44.51531,-125.39,Slope Base Junction Box LJ01A,Cabled-10_AT4212_Discrete_Summary.csv
44.36949,-124.95367,Oregon Offshore BEP,Cabled-10_AT4212_Discrete_Summary.csv
44.36949,-124.95367,Oregon Offshore BEP,Cabled-10_AT4212_Discrete_Summary.csv
44.63706,-124.30597,Oregon Shelf BEP,Cabled-10_AT4212_Discrete_Summary.csv
44.63706,-124.30597,Oregon Shelf BEP,Cabled-10_AT4212_Discrete_Summary.csv
44.5375,-125.3785,Slope Base Shallow Profiler,Cabled-11_TN382_Discrete_Summary.csv
44.5375,-125.3785,Slope Base Shallow Profiler,Cabled-11_TN382_Discrete_Summary.csv
44.5375,-125.3785,Slope Base Shallow Profiler,Cabled-11_TN382_Discrete_Summary.csv
44.5375,-125.3785,Slope Base Shallow Profiler,Cabled-11_TN382_Discrete_Summary.csv
44.5375,-125.3785,Slope Base Shallow Profiler,Cabled-11_TN382_Discrete_Summary.csv
44.5375,-125.3785,Slope Base Shallow Profiler,Cabled-11_TN382_Discrete_Summary.csv
44.5375,-125.3785,Slope Base Shallow Profiler,Cabled-11_TN382_Discrete_Summary.csv
44.5375,-125.3785,Slope Base Shallow Profiler,Cabled-11_TN382_Discrete_Summary.csv
44.5375,-125.3785,Slope Base Shallow Profiler,Cabled-11_TN382_Discrete_Summary.csv
44.5375,-125.3785,Slope Base Shallow Profiler,Cabled-11_TN382_Discrete_Summary.csv
45.83066667,-129.7395,Axial Base Deep Profiler - 1000 m E,Cabled-11_TN382_Discrete_Summary.csv
45.83066667,-129.7395,Axial Base Deep Profiler - 1000 m E,Cabled-11_TN382_Discrete_Summary.csv
45.83066667,-129.7395,Axial Base Deep Profiler - 1000 m E,Cabled-11_TN382_Discrete_Summary.csv
45.83066667,-129.7395,Axial Base Deep Profiler - 1000 m E,Cabled-11_TN382_Discrete_Summary.csv
45.83066667,-129.7395,Axial Base Deep Profiler - 1000 m E,Cabled-11_TN382_Discrete_Summary.csv
45.83066667,-129.7395,Axial Base Deep Profiler - 1000 m E,Cabled-11_TN382_Discrete_Summary.csv
45.83066667,-129.7395,Axial Base Deep Profiler - 1000 m E,Cabled-11_TN382_Discrete_Summary.csv
45.83066667,-129.7395,Axial Base Deep Profiler - 1000 m E,Cabled-11_TN382_Discrete_Summary.csv
45.83066667,-129.7395,Axial Base Deep Profiler - 1000 m E,Cabled-11_TN382_Discrete_Summary.csv
45.83066667,-129.7395,Axial Base Deep Profiler - 1000 m E,Cabled-11_TN382_Discrete_Summary.csv
45.83066667,-129.7395,Axial Base Deep Profiler - 1000 m E,Cabled-11_TN382_Discrete_Summary.csv
45.83066667,-129.7395,Axial Base Deep Profiler - 1000 m E,Cabled-11_TN382_Discrete_Summary.csv
45.83066667,-129.7395,Axial Base Deep Profiler - 1000 m E,Cabled-11_TN382_Discrete_Summary.csv
45.83066667,-129.7395,Axial Base Deep Profiler - 1000 m E,Cabled-11_TN382_Discrete_Summary.csv
45.83066667,-129.7395,Axial Base Deep Profiler - 1000 m E,Cabled-11_TN382_Discrete_Summary.csv
45.83066667,-129.7395,Axial Base Deep Profiler - 1000 m E,Cabled-11_TN382_Discrete_Summary.csv
45.83066667,-129.7395,Axial Base Deep Profiler - 1000 m E,Cabled-11_TN382_Discrete_Summary.csv
45.83066667,-129.7395,Axial Base Deep Profiler - 1000 m E,Cabled-11_TN382_Discrete_Summary.csv
45.83066667,-129.7395,Axial Base Deep Profiler - 1000 m E,Cabled-11_TN382_Discrete_Summary.csv
45.83066667,-129.7395,Axial Base Deep Profiler - 1000 m E,Cabled-11_TN382_Discrete_Summary.csv
45.83066667,-129.7395,Axial Base Deep Profiler - 1000 m E,Cabled-11_TN382_Discrete_Summary.csv
45.83066667,-129.7395,Axial Base Deep Profiler - 1000 m E,Cabled-11_TN382_Discrete_Summary.csv
45.83066667,-129.7395,Axial Base Deep Profiler - 1000 m E,Cabled-11_TN382_Discrete_Summary.csv
45.83066667,-129.7395,Axial Base Deep Profiler - 1000 m E,Cabled-11_TN382_Discrete_Summary.csv
45.83066667,-129.7395,Axial Base Deep Profiler - 1000 m E,Cabled-11_TN382_Discrete_Summary.csv
45.83066667,-129.7395,Axial Base Deep Profiler - 1000 m E,Cabled-11_TN382_Discrete_Summary.csv
45.83066667,-129.7395,Axial Base Deep Profiler - 1000 m E,Cabled-11_TN382_Discrete_Summary.csv
45.83066667,-129.7395,Axial Base Deep Profiler - 1000 m E,Cabled-11_TN382_Discrete_Summary.csv
44.53583333,-125.3801667,Slope Base Shallow Profiler - 1300 m NE,Cabled-11_TN382_Discrete_Summary.csv
44.53583333,-125.3803333,Slope Base Shallow Profiler - 1300 m NE,Cabled-11_TN382_Discrete_Summary.csv
44.53583333,-125.3803333,Slope Base Shallow Profiler - 1300 m NE,Cabled-11_TN382_Discrete_Summary.csv
44.53583333,-125.3803333,Slope Base Shallow Profiler - 1300 m NE,Cabled-11_TN382_Discrete_Summary.csv
44.53583333,-125.3803333,Slope Base Shallow Profiler - 1300 m NE,Cabled-11_TN382_Discrete_Summary.csv
44.53583333,-125.3803333,Slope Base Shallow Profiler - 1300 m NE,Cabled-11_TN382_Discrete_Summary.csv
44.53583333,-125.3803333,Slope Base Shallow Profiler - 1300 m NE,Cabled-11_TN382_Discrete_Summary.csv
44.53583333,-125.3803333,Slope Base Shallow Profiler - 1300 m NE,Cabled-11_TN382_Discrete_Summary.csv
44.53583333,-125.3803333,Slope Base Shallow Profiler - 1300 m NE,Cabled-11_TN382_Discrete_Summary.csv
44.53583333,-125.3803333,Slope Base Shallow Profiler - 1300 m NE,Cabled-11_TN382_Discrete_Summary.csv
44.53583333,-125.3803333,Slope Base Shallow Profiler - 1300 m NE,Cabled-11_TN382_Discrete_Summary.csv
44.53583333,-125.3803333,Slope Base Shallow Profiler - 1300 m NE,Cabled-11_TN382_Discrete_Summary.csv
44.53583333,-125.3803333,Slope Base Shallow Profiler - 1300 m NE,Cabled-11_TN382_Discrete_Summary.csv
44.53583333,-125.3803333,Slope Base Shallow Profiler - 1300 m NE,Cabled-11_TN382_Discrete_Summary.csv
44.53583333,-125.3803333,Slope Base Shallow Profiler - 1300 m NE,Cabled-11_TN382_Discrete_Summary.csv
44.53583333,-125.3803333,Slope Base Shallow Profiler - 1300 m NE,Cabled-11_TN382_Discrete_Summary.csv
44.53583333,-125.3803333,Slope Base Shallow Profiler - 1300 m NE,Cabled-11_TN382_Discrete_Summary.csv
44.53583333,-125.3803333,Slope Base Shallow Profiler - 1300 m NE,Cabled-11_TN382_Discrete_Summary.csv
44.53583333,-125.3803333,Slope Base Shallow Profiler - 1300 m NE,Cabled-11_TN382_Discrete_Summary.csv
44.53583333,-125.3803333,Slope Base Shallow Profiler - 1300 m NE,Cabled-11_TN382_Discrete_Summary.csv
44.37416667,-124.9625,Oregon Offshore Shallow Profiler - 500 m W,Cabled-11_TN382_Discrete_Summary.csv
44.37416667,-124.9625,Oregon Offshore Shallow Profiler - 500 m W,Cabled-11_TN382_Discrete_Summary.csv
44.37416667,-124.9625,Oregon Offshore Shallow Profiler - 500 m W,Cabled-11_TN382_Discrete_Summary.csv
44.37416667,-124.9625,Oregon Offshore Shallow Profiler - 500 m W,Cabled-11_TN382_Discrete_Summary.csv
44.37416667,-124.9625,Oregon Offshore Shallow Profiler - 500 m W,Cabled-11_TN382_Discrete_Summary.csv
44.37416667,-124.9625,Oregon Offshore Shallow Profiler - 500 m W,Cabled-11_TN382_Discrete_Summary.csv
44.37416667,-124.9625,Oregon Offshore Shallow Profiler - 500 m W,Cabled-11_TN382_Discrete_Summary.csv
44.37416667,-124.9625,Oregon Offshore Shallow Profiler - 500 m W,Cabled-11_TN382_Discrete_Summary.csv
44.37416667,-124.9625,Oregon Offshore Shallow Profiler - 500 m W,Cabled-11_TN382_Discrete_Summary.csv
44.37416667,-124.9625,Oregon Offshore Shallow Profiler - 500 m W,Cabled-11_TN382_Discrete_Summary.csv
